Date,Detail Path,Action Number,Clock,Period,Team ID,Team Tricode,Person Id,Player Name,Player Init,xLegacy,yLegacy,Shot Distance,Shot Result,Field Goal,Score Home,Score Away,Points Total,Location,Description,Action Type,Sub-Type,Video Available,Action Id
2022-10-10,was-vs-cha-0012200043,335.0,PT01M03.00S,2.0,1610612764.0,WAS,204001.0,Porzingis,K. Porzingis,0.0,0.0,0.0,,0.0,53.0,57.0,110.0,v,Porzingis Free Throw 1 of 1 (20 PTS),Free Throw,Free Throw 1 of 1,1.0,251.0
2023-02-01,por-vs-mem-0022200771,405.0,PT08M37.00S,3.0,0.0,,1610612763.0,,,0.0,0.0,0.0,,0.0,,,0.0,h,GRIZZLIES Rebound,Rebound,Unknown,0.0,294.0
2023-03-09,hou-vs-ind-0022200993,423.0,PT06M23.00S,3.0,1610612745.0,HOU,1630227.0,Nix,D. Nix,0.0,0.0,0.0,,0.0,,,0.0,v,Nix S.FOUL (P4.PN) (J.Conley),Foul,Shooting,1.0,318.0
2022-12-21,gsw-vs-bkn-0022200470,176.0,PT11M07.00S,2.0,1610612744.0,GSW,1629660.0,Jerome,T. Jerome,0.0,0.0,0.0,,0.0,48.0,20.0,68.0,v,Jerome Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1.0,119.0
2023-01-02,chi-vs-cle-0022200552,584.0,PT07M00.00S,4.0,1610612739.0,CLE,201567.0,Love,K. Love,0.0,0.0,0.0,,0.0,,,0.0,h,Love AWAY.FROM.PLAY.FOUL (P3.PN) (T.Brothers),Foul,Away From Play,1.0,416.0
2022-10-03,orl-vs-mem-0012200010,523.0,PT03M07.00S,3.0,0.0,,1610612763.0,,,0.0,0.0,0.0,,0.0,,,0.0,h,GRIZZLIES Rebound,Rebound,Unknown,1.0,377.0
2023-02-15,sas-vs-cha-0022200873,528.0,PT02M40.00S,3.0,1610612766.0,CHA,1630208.0,Richards,N. Richards,0.0,0.0,0.0,,0.0,,,0.0,h,Richards Lost Ball Turnover (P1.T9),Turnover,Lost Ball,1.0,396.0
2022-11-23,was-vs-mia-0022200265,247.0,PT06M37.00S,2.0,0.0,,1610612748.0,,,0.0,0.0,0.0,,0.0,,,0.0,h,HEAT Timeout: Regular (Full 2 Short 0),Timeout,Regular,0.0,182.0
2022-12-27,den-vs-sac-0022200514,2.0,PT12M00.00S,1.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,Start of 1st Period (10:11 PM EST),period,start,0.0,1.0
2022-12-03,okc-vs-min-0022200341,317.0,PT04M55.00S,2.0,1610612750.0,MIN,1629675.0,Reid,N. Reid,0.0,0.0,0.0,,0.0,,,0.0,h,Reid REBOUND (Off:1 Def:6),Rebound,Unknown,1.0,239.0
2022-12-02,chi-vs-gsw-0022200336,684.0,PT01M49.00S,4.0,1610612744.0,GSW,1626172.0,Looney,K. Looney,0.0,0.0,0.0,,0.0,,,0.0,h,Looney BLOCK (1 BLK),,,1.0,482.0
2023-02-08,sac-vs-hou-0022200827,581.0,PT06M20.00S,4.0,1610612745.0,HOU,1631095.0,Smith Jr.,J. Smith Jr.,0.0,0.0,0.0,,0.0,,,0.0,h,Smith Jr. REBOUND (Off:1 Def:2),Rebound,Unknown,1.0,421.0
2022-10-19,nyk-vs-mem-0022200009,527.0,PT09M48.00S,4.0,1610612752.0,NYK,1629629.0,Reddish,C. Reddish,0.0,0.0,0.0,,0.0,,,0.0,v,Reddish REBOUND (Off:1 Def:3),Rebound,Unknown,1.0,393.0
2023-02-28,sac-vs-okc-0022200928,380.0,PT09M52.00S,3.0,0.0,,1610612760.0,,,0.0,0.0,0.0,,0.0,,,0.0,h,THUNDER Rebound,Rebound,Normal Rebound,0.0,273.0
2023-01-22,lal-vs-por-0022200705,117.0,PT02M04.00S,1.0,1610612757.0,POR,1629014.0,Simons,A. Simons,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Lillard FOR Simons,Substitution,,0.0,81.0
2023-01-14,bos-vs-cha-0022200642,553.0,PT04M40.00S,4.0,1610612766.0,CHA,203486.0,Plumlee,M. Plumlee,0.0,0.0,0.0,,0.0,,,0.0,h,Plumlee REBOUND (Off:3 Def:12),Rebound,Unknown,1.0,403.0
2023-02-08,dal-vs-lac-0022200829,69.0,PT05M05.00S,1.0,1610612742.0,DAL,203493.0,Bullock,R. Bullock,-237.0,55.0,24.0,Made,1.0,16.0,28.0,44.0,v,Bullock 24' 3PT Jump Shot (12 PTS) (Irving 1 AST),Made Shot,Jump Shot,1.0,51.0
2022-10-30,hou-vs-phx-0022200094,600.0,PT07M13.00S,4.0,1610612745.0,HOU,1629726.0,Mathews,G. Mathews,0.0,0.0,0.0,,0.0,,,0.0,v,SUB: Sengun FOR Mathews,Substitution,,0.0,438.0
2022-12-23,nop-vs-okc-0022200488,784.0,PT00M21.80S,5.0,1610612760.0,OKC,1631114.0,Williams,J. Williams,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Giddey FOR J. Williams,Substitution,,0.0,563.0
2023-01-07,lal-vs-sac-0022200595,419.0,PT08M04.00S,3.0,1610612758.0,SAC,1626158.0,Holmes,R. Holmes,0.0,0.0,0.0,,0.0,,,0.0,h,Holmes S.FOUL (P3.T3) (D.Taylor),Foul,Shooting,1.0,296.0
2023-01-08,atl-vs-lac-0022200604,256.0,PT04M19.00S,2.0,1610612737.0,ATL,1631100.0,Griffin,A. Griffin,0.0,0.0,0.0,,0.0,,,0.0,v,SUB: Collins FOR Griffin,Substitution,,0.0,195.0
2022-12-26,hou-vs-chi-0022200501,366.0,PT08M32.00S,3.0,1610612745.0,HOU,201569.0,Gordon,E. Gordon,0.0,0.0,0.0,,0.0,,,0.0,v,Gordon REBOUND (Off:0 Def:1),Rebound,Unknown,1.0,262.0
2023-01-09,mil-vs-nyk-0022200607,580.0,PT05M29.00S,4.0,1610612749.0,MIL,1626192.0,Connaughton,P. Connaughton,227.0,19.0,0.0,Made,1.0,89.0,90.0,179.0,v,Connaughton 3PT Jump Shot (11 PTS) (G. Antetokounmpo 4 AST),Made Shot,Jump Shot,1.0,427.0
2022-11-22,sac-vs-mem-0022200257,520.0,PT01M57.00S,3.0,1610612763.0,MEM,1631223.0,Roddy,D. Roddy,0.0,0.0,0.0,,0.0,,,0.0,h,Roddy Offensive Charge Foul (P1) (C.Washington),Foul,Offensive Charge,1.0,388.0
2023-02-09,phx-vs-atl-0022200832,176.0,PT10M19.00S,2.0,0.0,,1610612756.0,,,0.0,0.0,0.0,,0.0,,,0.0,v,Suns Rebound,Rebound,Normal Rebound,0.0,134.0
2022-10-28,hou-vs-por-0022200080,613.0,PT05M05.00S,4.0,1610612757.0,POR,1629234.0,Eubanks,D. Eubanks,0.0,0.0,0.0,,0.0,114.0,104.0,218.0,h,Eubanks Free Throw 2 of 2 (10 PTS),Free Throw,Free Throw 2 of 2,1.0,440.0
2022-12-07,sac-vs-mil-0022200369,346.0,PT10M28.00S,3.0,1610612749.0,MIL,1628960.0,Allen,G. Allen,136.0,218.0,26.0,Made,1.0,73.0,63.0,136.0,h,Allen 26' 3PT Jump Shot (3 PTS) (G. Antetokounmpo 5 AST),Made Shot,Jump Shot,1.0,250.0
2022-12-25,phx-vs-den-0022200497,698.0,PT03M37.00S,5.0,1610612743.0,DEN,203932.0,Gordon,A. Gordon,0.0,0.0,0.0,,0.0,,,0.0,h,Gordon BLOCK (1 BLK),,,1.0,503.0
2023-03-01,mem-vs-hou-0022200938,114.0,PT03M13.00S,1.0,1610612745.0,HOU,1631102.0,Washington Jr.,T. Washington Jr.,0.0,0.0,0.0,,0.0,,,0.0,h,Washington Jr. Bad Pass Turnover (P1.T2),Turnover,Bad Pass,1.0,83.0
2022-12-23,mem-vs-phx-0022200490,388.0,PT09M52.00S,3.0,1610612763.0,MEM,1628991.0,Jackson Jr.,J. Jackson Jr.,15.0,68.0,7.0,Made,1.0,44.0,64.0,108.0,v,Jackson Jr. 7' Hook Shot (14 PTS) (Brooks 2 AST),Made Shot,Hook Shot,1.0,281.0
2022-10-12,cha-vs-phi-0012200054,174.0,PT10M22.00S,2.0,1610612766.0,CHA,1630550.0,Thor,J. Thor,0.0,0.0,0.0,,0.0,29.0,34.0,63.0,v,Thor Free Throw 1 of 1 (5 PTS),Free Throw,Free Throw 1 of 1,1.0,132.0
2022-11-04,nyk-vs-phi-0022200122,725.0,PT00M18.10S,4.0,1610612755.0,PHI,1629680.0,Thybulle,M. Thybulle,0.0,0.0,0.0,,0.0,,,0.0,h,Thybulle Personal Take Foul (P4.PN) (J.Goble),Foul,Personal Take,1.0,527.0
2023-03-07,mem-vs-lal-0022200984,95.0,PT04M39.00S,1.0,0.0,,1610612747.0,,,0.0,0.0,0.0,,0.0,,,0.0,h,LAKERS Rebound,Rebound,Unknown,1.0,76.0
2022-10-11,okc-vs-det-0012200047,274.0,PT03M47.00S,2.0,1610612760.0,OKC,1631114.0,Williams,J. Williams,0.0,19.0,2.0,Made,1.0,53.0,47.0,100.0,v,Jal. Williams 2' Driving Finger Roll Layup (9 PTS),Made Shot,Driving Finger Roll Layup Shot,1.0,200.0
2023-03-10,tor-vs-lal-0022201003,51.0,PT07M07.00S,1.0,1610612747.0,LAL,1628972.0,Brown Jr.,T. Brown Jr.,-4.0,13.0,1.0,Made,1.0,10.0,17.0,27.0,h,Brown Jr. 1' Layup (5 PTS) (Russell 1 AST),Made Shot,Layup Shot,1.0,37.0
2023-02-11,phi-vs-bkn-0022200846,487.0,PT10M24.00S,4.0,1610612755.0,PHI,1630178.0,Maxey,T. Maxey,0.0,0.0,0.0,,0.0,,,0.0,v,Maxey Offensive Foul Turnover (P2.T12),Turnover,Offensive Foul Turnover,1.0,362.0
2022-11-05,bkn-vs-cha-0022200133,415.0,PT05M49.00S,3.0,1610612751.0,BKN,1629651.0,Claxton,N. Claxton,0.0,0.0,0.0,,0.0,,,0.0,v,Claxton Offensive Foul Turnover (P3.T9),Turnover,Offensive Foul Turnover,1.0,302.0
2023-01-25,uta-vs-por-0022200727,391.0,PT04M02.00S,3.0,1610612757.0,POR,203081.0,Lillard,D. Lillard,0.0,0.0,0.0,,0.0,91.0,79.0,170.0,h,Lillard Free Throw 2 of 2 (39 PTS),Free Throw,Free Throw 2 of 2,1.0,285.0
2022-11-05,sac-vs-orl-0022200132,21.0,PT09M54.00S,1.0,1610612758.0,SAC,1628368.0,Fox,D. Fox,-16.0,29.0,3.0,Made,1.0,6.0,5.0,11.0,v,Fox 3' Cutting Layup Shot (5 PTS) (Sabonis 1 AST),Made Shot,Cutting Layup Shot,1.0,15.0
2023-02-05,cle-vs-ind-0022200803,126.0,PT03M07.00S,1.0,1610612739.0,CLE,1629636.0,Garland,D. Garland,0.0,0.0,0.0,,0.0,,,0.0,v,Garland S.FOUL (P2.PN) (J.Orr),Foul,Shooting,1.0,95.0
2022-12-27,lal-vs-orl-0022200505,546.0,PT07M22.00S,4.0,1610612747.0,LAL,1628972.0,Brown Jr.,T. Brown Jr.,162.0,193.0,25.0,Made,1.0,94.0,107.0,201.0,v,Brown Jr. 25' 3PT Jump Shot (10 PTS) (Bryant 1 AST),Made Shot,Jump Shot,1.0,403.0
2022-11-13,bkn-vs-lal-0022200198,62.0,PT06M45.00S,1.0,1610612751.0,BKN,1628410.0,Sumner,E. Sumner,0.0,0.0,0.0,,0.0,,,0.0,v,SUB: Thomas FOR Sumner,Substitution,,0.0,48.0
2022-12-23,min-vs-bos-0022200482,666.0,PT00M47.60S,4.0,1610612750.0,MIN,1631169.0,Minott,J. Minott,136.0,218.0,26.0,Missed,1.0,,,0.0,v,MISS Minott 26' 3PT Pullup Jump Shot,Missed Shot,Pullup Jump shot,1.0,490.0
2022-12-18,orl-vs-bos-0022200445,628.0,PT00M07.60S,4.0,1610612753.0,ORL,1628365.0,Fultz,M. Fultz,0.0,0.0,0.0,,0.0,,,0.0,v,Fultz STEAL (3 STL),,,1.0,477.0
2022-10-14,bos-vs-tor-0012200064,46.0,PT07M55.00S,1.0,1610612761.0,TOR,1630173.0,Achiuwa,P. Achiuwa,0.0,0.0,0.0,,0.0,10.0,12.0,22.0,h,Achiuwa Free Throw 1 of 2 (1 PTS),Free Throw,Free Throw 1 of 2,1.0,33.0
2023-01-13,phx-vs-min-0022200637,623.0,PT01M18.00S,4.0,0.0,,1610612750.0,,,0.0,0.0,0.0,,0.0,,,0.0,h,TIMBERWOLVES Timeout: Regular (Full 6 Short 0),Timeout,Regular,0.0,456.0
2023-01-30,sac-vs-min-0022200758,78.0,PT05M36.00S,1.0,1610612758.0,SAC,1628989.0,Huerter,K. Huerter,0.0,0.0,0.0,,0.0,,,0.0,v,Huerter S.FOUL (P1.T1) (N.Green),Foul,Shooting,1.0,63.0
2022-12-13,gsw-vs-mil-0022200410,701.0,PT06M30.00S,3.0,1610612749.0,MIL,201572.0,Lopez,B. Lopez,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Portis FOR Lopez,Substitution,,0.0,308.0
2023-02-25,sas-vs-uta-0022200909,110.0,PT04M03.00S,1.0,1610612759.0,SAS,1629646.0,Bassey,C. Bassey,0.0,0.0,0.0,,0.0,,,0.0,v,Bassey REBOUND (Off:0 Def:2),Rebound,Unknown,1.0,83.0
2023-01-15,okc-vs-bkn-0022200651,507.0,PT00M33.80S,3.0,1610612760.0,OKC,1630544.0,Mann,T. Mann,0.0,0.0,0.0,,0.0,,,0.0,v,SUB: Jal. Williams FOR Mann,Substitution,,0.0,368.0
2022-12-17,was-vs-lac-0022200438,351.0,PT07M31.00S,3.0,1610612764.0,WAS,1630166.0,Avdija,D. Avdija,0.0,0.0,0.0,,0.0,59.0,63.0,122.0,v,Avdija Free Throw 1 of 2 (6 PTS),Free Throw,Free Throw 1 of 2,1.0,264.0
2022-12-05,ind-vs-gsw-0022200359,663.0,PT00M27.80S,4.0,1610612744.0,GSW,1630228.0,Kuminga,J. Kuminga,0.0,0.0,0.0,,0.0,,,0.0,h,Kuminga Personal Take Foul (P6.PN) (B.Kennedy),Foul,Personal Take,1.0,480.0
2022-10-18,lal-vs-gsw-0022200002,458.0,PT09M34.00S,3.0,1610612747.0,LAL,203076.0,Davis,A. Davis,0.0,0.0,0.0,,0.0,,,0.0,v,Davis REBOUND (Off:0 Def:5),Rebound,Unknown,1.0,322.0
2023-02-08,phi-vs-bos-0022200824,157.0,PT09M11.00S,2.0,1610612738.0,BOS,1627763.0,Brogdon,M. Brogdon,88.0,46.0,10.0,Missed,1.0,,,0.0,h,MISS Brogdon 10' Driving Floating Jump Shot,Missed Shot,Driving Floating Jump Shot,1.0,111.0
2023-02-25,mia-vs-cha-0022200904,323.0,PT01M54.00S,2.0,1610612766.0,CHA,1626179.0,Rozier,T. Rozier,0.0,0.0,0.0,,0.0,52.0,41.0,93.0,h,Rozier Free Throw 2 of 2 (12 PTS),Free Throw,Free Throw 2 of 2,1.0,245.0
2022-11-23,den-vs-okc-0022200268,388.0,PT09M15.00S,3.0,1610612760.0,OKC,1631114.0,Williams,J. Williams,227.0,15.0,0.0,Made,1.0,75.0,72.0,147.0,h,J. Williams 3PT Jump Shot (14 PTS) (Giddey 4 AST),Made Shot,Jump Shot,1.0,278.0
2022-10-01,mem-vs-mil-0012200003,304.0,PT01M49.00S,2.0,1610612763.0,MEM,1630533.0,Williams,Z. Williams,15.0,268.0,27.0,Made,1.0,41.0,39.0,80.0,v,Williams 27' 3PT Jump Shot (8 PTS) (Chandler 3 AST),Made Shot,Jump Shot,1.0,218.0
2022-12-02,phi-vs-mem-0022200332,461.0,PT03M12.00S,3.0,1610612763.0,MEM,1629630.0,Morant,J. Morant,0.0,0.0,0.0,,0.0,84.0,72.0,156.0,h,Morant Free Throw 1 of 2 (21 PTS),Free Throw,Free Throw 1 of 2,1.0,340.0
2023-01-02,atl-vs-gsw-0022200558,329.0,PT00M39.90S,2.0,0.0,,1610612744.0,,,0.0,0.0,0.0,,0.0,,,0.0,h,WARRIORS Rebound,Rebound,Normal Rebound,0.0,240.0
2023-02-14,was-vs-por-0022200872,441.0,PT03M41.00S,3.0,1610612764.0,WAS,1630166.0,Avdija,D. Avdija,0.0,0.0,0.0,,0.0,,,0.0,v,SUB: Kuzma FOR Avdija,Substitution,,0.0,321.0
2022-11-14,okc-vs-bos-0022200201,18.0,PT10M42.00S,1.0,1610612738.0,BOS,1628369.0,Tatum,J. Tatum,0.0,0.0,0.0,,0.0,,,0.0,h,Tatum REBOUND (Off:0 Def:1),Rebound,Unknown,1.0,11.0
2023-01-17,por-vs-den-0022200667,496.0,PT09M38.00S,4.0,1610612757.0,POR,203081.0,Lillard,D. Lillard,0.0,0.0,0.0,,0.0,104.0,94.0,198.0,v,Lillard Free Throw 1 of 1 (37 PTS),Free Throw,Free Throw 1 of 1,1.0,363.0
2022-11-14,okc-vs-bos-0022200201,27.0,PT09M46.00S,1.0,1610612760.0,OKC,1631114.0,Williams,J. Williams,124.0,185.0,22.0,Made,1.0,6.0,4.0,10.0,v,Jal. Williams 22' Pullup Jump Shot (4 PTS),Made Shot,Pullup Jump shot,1.0,18.0
2022-10-19,orl-vs-det-0022200003,296.0,PT02M05.00S,2.0,1610612765.0,DET,1631093.0,Ivey,J. Ivey,21.0,5.0,2.0,Made,1.0,50.0,45.0,95.0,h,Ivey 2' Running Layup (6 PTS),Made Shot,Running Layup Shot,1.0,217.0
2022-11-19,sas-vs-lac-0022200239,422.0,PT01M20.00S,3.0,1610612746.0,LAC,1626181.0,Powell,N. Powell,0.0,0.0,0.0,,0.0,,,0.0,h,Powell REBOUND (Off:0 Def:1),Rebound,Unknown,1.0,302.0
2023-03-07,cha-vs-nyk-0022200979,104.0,PT02M13.00S,1.0,1610612752.0,NYK,1630193.0,Quickley,I. Quickley,229.0,0.0,0.0,Missed,1.0,,,0.0,h,MISS Quickley 3PT Jump Shot,Missed Shot,Jump Shot,1.0,82.0
2022-12-28,mil-vs-chi-0022200519,557.0,PT11M15.00S,4.0,1610612741.0,CHI,202696.0,Vucevic,N. Vucevic,-47.0,61.0,8.0,Missed,1.0,,,0.0,h,MISS Vucevic 8' Floating Jump Shot,Missed Shot,Floating Jump shot,1.0,410.0
2022-10-30,den-vs-lal-0022200095,445.0,PT06M35.00S,3.0,1610612747.0,LAL,201976.0,Beverley,P. Beverley,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Reaves FOR Beverley,Substitution,,0.0,324.0
2022-11-07,sac-vs-gsw-0022200156,134.0,PT02M54.00S,1.0,1610612758.0,SAC,1628368.0,Fox,D. Fox,0.0,0.0,0.0,,0.0,,,0.0,v,Fox P.FOUL (P1.T3) (M.Kallio),Foul,Personal,1.0,95.0
2022-10-26,atl-vs-det-0022200057,40.0,PT08M47.00S,1.0,1610612737.0,ATL,1629027.0,Young,T. Young,34.0,199.0,20.0,Made,1.0,8.0,13.0,21.0,v,Young 20' Pullup Jump Shot (7 PTS),Made Shot,Pullup Jump shot,1.0,28.0
2023-02-27,orl-vs-nop-0022200922,358.0,PT09M50.00S,3.0,1610612740.0,NOP,203468.0,McCollum,C. McCollum,0.0,0.0,0.0,,0.0,,,0.0,h,McCollum REBOUND (Off:1 Def:0),Rebound,Unknown,1.0,257.0
2023-02-27,mia-vs-phi-0022200920,207.0,PT07M49.00S,2.0,1610612755.0,PHI,1629003.0,Milton,S. Milton,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: Melton FOR Milton,Substitution,,0.0,155.0
2023-01-04,bkn-vs-chi-0022200570,95.0,PT03M11.00S,1.0,1610612751.0,BKN,202681.0,Irving,K. Irving,0.0,0.0,0.0,,0.0,,,0.0,v,SUB: Curry FOR Irving,Substitution,,0.0,73.0
2023-02-15,nyk-vs-atl-0022200876,94.0,PT04M55.00S,1.0,1610612737.0,ATL,1628381.0,Collins,J. Collins,-143.0,50.0,15.0,Missed,1.0,,,0.0,h,MISS Collins 15' Jump Shot,Missed Shot,Jump Shot,1.0,74.0
2023-01-12,okc-vs-phi-0022200626,382.0,PT10M51.00S,3.0,1610612760.0,OKC,1630581.0,Giddey,J. Giddey,0.0,0.0,0.0,,0.0,,,0.0,v,Giddey Traveling Turnover (P2.T6),Turnover,Traveling,1.0,264.0
2023-03-02,lac-vs-gsw-0022200945,316.0,PT00M47.60S,2.0,0.0,,314.0,,,0.0,0.0,0.0,,0.0,44.0,53.0,97.0,,Instant Replay2nd Period (11:02 PM EST),Instant Replay,Support Ruling,0.0,228.0
2023-03-01,orl-vs-mil-0022200939,534.0,PT10M08.00S,4.0,1610612749.0,MIL,1628960.0,Allen,G. Allen,0.0,0.0,0.0,,0.0,,,0.0,h,Allen REBOUND (Off:4 Def:0),Rebound,Unknown,1.0,392.0
2022-12-29,cle-vs-ind-0022200524,481.0,PT10M17.00S,4.0,1610612754.0,IND,1629052.0,Brissett,O. Brissett,235.0,96.0,25.0,Missed,1.0,,,0.0,h,MISS Brissett 25' 3PT Jump Shot,Missed Shot,Jump Shot,1.0,353.0
2022-12-11,tor-vs-orl-0022200398,433.0,PT04M47.00S,3.0,1610612753.0,ORL,1631094.0,Banchero,P. Banchero,0.0,0.0,0.0,,0.0,,,0.0,h,MISS Banchero Free Throw 2 of 2,Free Throw,Free Throw 2 of 2,1.0,315.0
2023-01-15,phi-vs-lal-0022200655,64.0,PT05M55.00S,1.0,1610612755.0,PHI,203954.0,Embiid,J. Embiid,2.0,133.0,13.0,Made,1.0,18.0,17.0,35.0,v,Embiid 13' Jump Shot (7 PTS) (Harden 2 AST),Made Shot,Jump Shot,1.0,48.0
2023-03-02,lac-vs-gsw-0022200945,491.0,PT02M34.00S,3.0,1610612744.0,GSW,1626172.0,Looney,K. Looney,0.0,0.0,0.0,,0.0,,,0.0,h,Looney REBOUND (Off:3 Def:4),Rebound,Unknown,1.0,360.0
2023-02-04,lac-vs-nyk-0022200795,154.0,PT10M00.00S,2.0,1610612746.0,LAC,202331.0,George,P. George,0.0,0.0,0.0,,0.0,,,0.0,v,George REBOUND (Off:0 Def:3),Rebound,Unknown,1.0,106.0
2022-11-15,mem-vs-nop-0022200206,544.0,PT08M01.00S,4.0,0.0,,1610612740.0,,,0.0,0.0,0.0,,0.0,,,0.0,h,PELICANS Rebound,Rebound,Unknown,1.0,400.0
2022-10-05,phx-vs-lal-0012200022,623.0,PT10M10.00S,4.0,1610612756.0,PHX,1629111.0,Landale,J. Landale,-105.0,229.0,25.0,Made,1.0,2.0,11.0,13.0,v,Landale 25' 3PT Jump Shot (5 PTS) (Wainright 1 AST),Made Shot,Jump Shot,0.0,450.0
2022-12-20,mem-vs-den-0022200465,176.0,PT10M22.00S,2.0,1610612743.0,DEN,1630192.0,Nnaji,Z. Nnaji,0.0,0.0,0.0,,0.0,,,0.0,h,Nnaji REBOUND (Off:0 Def:1),Rebound,Unknown,1.0,132.0
2022-11-13,gsw-vs-sac-0022200197,374.0,PT09M11.00S,3.0,1610612744.0,GSW,201939.0,Curry,S. Curry,0.0,0.0,0.0,,0.0,70.0,72.0,142.0,v,Curry Free Throw 2 of 2 (19 PTS),Free Throw,Free Throw 2 of 2,1.0,273.0
2023-03-07,uta-vs-dal-0022200983,673.0,PT00M03.70S,4.0,1610612762.0,UTA,1627739.0,Dunn,K. Dunn,0.0,0.0,0.0,,0.0,,,0.0,v,SUB: Jones FOR Dunn,Substitution,,0.0,504.0
2022-12-02,chi-vs-gsw-0022200336,271.0,PT05M40.00S,2.0,1610612741.0,CHI,203897.0,LaVine,Z. LaVine,47.0,36.0,6.0,Made,1.0,49.0,41.0,90.0,v,LaVine 6' Driving Layup (5 PTS),Made Shot,Driving Layup Shot,1.0,183.0
2022-12-07,was-vs-chi-0022200367,184.0,PT10M42.00S,2.0,1610612741.0,CHI,203083.0,Drummond,A. Drummond,7.0,18.0,2.0,Missed,1.0,,,0.0,h,MISS Drummond 2' Driving Layup,Missed Shot,Driving Layup Shot,1.0,134.0
2022-10-06,orl-vs-sas-0012200026,59.0,PT07M01.00S,1.0,1610612759.0,SAS,1630200.0,Jones,T. Jones,0.0,0.0,0.0,,0.0,,,0.0,h,SUB: McDermott FOR Jones,Substitution,,0.0,42.0
2023-03-06,bos-vs-cle-0022200971,121.0,PT02M48.00S,1.0,0.0,,1610612738.0,,,0.0,0.0,0.0,,0.0,,,0.0,v,Celtics Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0.0,87.0
2022-12-05,ind-vs-gsw-0022200359,591.0,PT06M30.00S,4.0,1610612744.0,GSW,1630237.0,Lamb,A. Lamb,0.0,0.0,0.0,,0.0,,,0.0,h,Lamb Offensive Charge Foul (P2) (S.Mehta),Foul,Offensive Charge,1.0,426.0
2023-01-18,was-vs-nyk-0022200669,679.0,PT00M57.90S,4.0,1610612752.0,NYK,1629628.0,Barrett,R. Barrett,0.0,0.0,0.0,,0.0,,,0.0,h,Barrett REBOUND (Off:1 Def:6),Rebound,Unknown,1.0,507.0
2023-02-27,mia-vs-phi-0022200920,298.0,PT00M49.30S,2.0,1610612755.0,PHI,203954.0,Embiid,J. Embiid,0.0,0.0,0.0,,0.0,50.0,54.0,104.0,h,Embiid Free Throw 2 of 2 (14 PTS),Free Throw,Free Throw 2 of 2,1.0,222.0
2023-02-11,phi-vs-bkn-0022200846,367.0,PT06M27.00S,3.0,1610612751.0,BKN,1628969.0,Bridges,M. Bridges,-136.0,213.0,25.0,Made,1.0,71.0,60.0,131.0,h,Bridges 25' 3PT Jump Shot (21 PTS) (Johnson 3 AST),Made Shot,Jump Shot,1.0,279.0
2022-10-05,dal-vs-okc-0012200021,212.0,PT08M06.00S,2.0,1610612760.0,OKC,1629647.0,Bazley,D. Bazley,81.0,6.0,8.0,Made,1.0,34.0,34.0,68.0,h,Bazley 8' Step Back Jump Shot (4 PTS) (K. Williams 1 AST),Made Shot,Step Back Jump shot,1.0,161.0
2022-11-07,nop-vs-ind-0022200147,99.0,PT03M56.00S,1.0,1610612740.0,NOP,1630631.0,Alvarado,J. Alvarado,0.0,0.0,0.0,,0.0,,,0.0,v,Alvarado P.FOUL (P1.T3) (M.Kogut),Foul,Personal,1.0,73.0
2022-10-11,sas-vs-uta-0012200050,11.0,PT11M51.00S,1.0,0.0,,1610612759.0,,,0.0,0.0,0.0,,0.0,,,0.0,v,Spurs Timeout: Regular (Reg.1 Short 0),Timeout,Regular,0.0,4.0
2022-12-05,bos-vs-tor-0022200355,620.0,PT00M12.70S,4.0,1610612738.0,BOS,201933.0,Griffin,B. Griffin,0.0,0.0,0.0,,0.0,110.0,116.0,226.0,v,Griffin Free Throw 1 of 2 (13 PTS),Free Throw,Free Throw 1 of 2,1.0,469.0
2022-10-26,cha-vs-nyk-0022200058,263.0,PT04M55.00S,2.0,1610612766.0,CHA,1630177.0,Maledon,T. Maledon,-28.0,42.0,5.0,Made,1.0,55.0,51.0,106.0,v,Maledon 5' Driving Floating Jump Shot (5 PTS),Made Shot,Driving Floating Jump Shot,1.0,189.0
2023-01-05,bos-vs-dal-0022200577,417.0,PT05M38.00S,3.0,1610612738.0,BOS,201143.0,Horford,A. Horford,0.0,0.0,0.0,,0.0,,,0.0,v,Horford REBOUND (Off:2 Def:4),Rebound,Unknown,1.0,312.0
2023-01-18,ind-vs-okc-0022200674,363.0,PT12M00.00S,3.0,0.0,,0.0,,,0.0,0.0,0.0,,0.0,58.0,44.0,102.0,,Start of 3rd Period (9:24 PM EST),period,start,0.0,263.0
2023-01-18,atl-vs-dal-0022200670,591.0,PT01M50.00S,4.0,1610612737.0,ATL,1627749.0,Murray,D. Murray,120.0,220.0,25.0,Made,1.0,120.0,124.0,244.0,v,Murray 25' 3PT Jump Shot (30 PTS),Made Shot,Jump Shot,1.0,414.0
